DATE,num_of_arrival_delays
1993-07-12,1636
1993-07-13,1743
1993-07-14,2985
1993-07-15,2138
1993-07-16,1868
1993-07-17,1892
1993-07-18,2027
1993-07-19,2254
1993-07-20,1786
1993-07-21,1631
1993-07-22,1643
1993-07-23,2018
1993-07-24,1515
1993-07-25,2511
1993-07-26,1729
1993-07-27,1513
1993-07-28,1984
1993-07-29,1715
1993-07-30,1726
1993-07-31,2417
1993-08-01,1388
1993-08-02,2286
1993-08-03,2784
1993-08-04,2434
1993-08-05,1922
1993-08-06,3139
1993-08-07,2432
1993-08-08,1511
1993-08-09,1849
1993-08-10,1653
1993-08-11,1751
1993-08-12,2892
1993-08-13,2577
1993-08-14,2866
1993-08-15,3344
1993-08-16,2415
1993-08-17,2549
1993-08-18,2154
1993-08-19,2194
1993-08-20,2711
1993-08-21,1059
1993-08-22,1143
1993-08-23,1857
1993-08-24,1846
1993-08-25,1634
1993-08-26,1296
1993-08-27,1941
1993-08-28,1889
1993-08-29,2886
1993-08-30,1984
1993-08-31,2669
1993-09-01,1216
1993-09-02,4144
1993-09-03,3039
1993-09-04,756
1993-09-05,523
1993-09-06,1243
1993-09-07,2154
1993-09-08,2135
1993-09-09,1859
1993-09-10,1916
1993-09-11,1238
1993-09-12,1760
1993-09-13,3512
1993-09-14,2299
1993-09-15,1447
1993-09-16,1869
1993-09-17,3213
1993-09-18,1787
1993-09-19,1851
1993-09-20,2210
1993-09-21,2232
1993-09-22,2611
1993-09-23,2555
1993-09-24,2246
1993-09-25,1765
1993-09-26,2307
1993-09-27,2776
1993-09-28,1029
1993-09-29,1315
1993-09-30,1430
1993-10-01,1234
1993-10-02,1174
1993-10-03,1740
1993-10-04,1511
1993-10-05,1021
1993-10-06,1612
1993-10-07,1505
1993-10-08,2704
1993-10-09,1734
1993-10-10,1206
1993-10-11,1111
1993-10-12,2853
1993-10-13,1328
1993-10-14,1954
1993-10-15,3864
1993-10-16,3635
1993-10-17,3375
1993-10-18,2692
1993-10-19,3332
1993-10-20,5898
1993-10-21,4277
1993-10-22,1918
1993-10-23,1013
1993-10-24,1193
1993-10-25,899
1993-10-26,1393
1993-10-27,2226
1993-10-28,2005
1993-10-29,3246
1993-10-30,2972
1993-10-31,2737
1993-11-01,1591
1993-11-02,1813
1993-11-03,1696
1993-11-04,2313
1993-11-05,4243
1993-11-06,1346
1993-11-07,1276
1993-11-08,1407
1993-11-09,1868
1993-11-10,1993
1993-11-11,1830
1993-11-12,2549
1993-11-13,1344
1993-11-14,5059
1993-11-15,1747
1993-11-16,2904
1993-11-17,3123
1993-11-18,4106
1993-11-19,4489
1993-11-20,1977
1993-11-21,1467
1993-11-22,1754
1993-11-23,2652
1993-11-24,3831
1993-11-25,1460
1993-11-26,712
1993-11-27,2067
1993-11-28,3679
1993-11-29,2842
1993-11-30,1863
1993-12-01,1236
1993-12-02,2677
1993-12-03,3982
1993-12-04,2088
1993-12-05,2590
1993-12-06,1591
1993-12-07,1517
1993-12-08,2927
1993-12-09,1841
1993-12-10,2663
1993-12-11,2021
1993-12-12,2205
1993-12-13,2277
1993-12-14,2619
1993-12-15,3528
1993-12-16,2831
1993-12-17,4048
1993-12-18,2714
1993-12-19,2131
1993-12-20,2600
1993-12-21,4924
1993-12-22,5473
1993-12-23,4461
1993-12-24,2333
1993-12-25,1470
1993-12-26,2680
1993-12-27,2436
1993-12-28,3324
1993-12-29,3769
1993-12-30,3466
1993-12-31,1289
