DATE,num_of_arrival_delays
1998-04-28,2316
1998-04-29,2944
1998-04-30,3403
1998-05-01,4151
1998-05-02,2033
1998-05-03,3164
1998-05-04,2647
1998-05-05,3077
1998-05-06,4641
1998-05-07,5681
1998-05-08,5205
1998-05-09,2056
1998-05-10,2530
1998-05-11,3074
1998-05-12,2782
1998-05-13,2333
1998-05-14,2985
1998-05-15,4113
1998-05-16,1723
1998-05-17,1907
1998-05-18,2026
1998-05-19,2476
1998-05-20,2916
1998-05-21,4134
1998-05-22,3918
1998-05-23,1758
1998-05-24,996
1998-05-25,1867
1998-05-26,1944
1998-05-27,2562
1998-05-28,3183
1998-05-29,3830
1998-05-30,1884
1998-05-31,3221
1998-06-01,2430
1998-06-02,2489
1998-06-03,2769
1998-06-04,4975
1998-06-05,4594
1998-06-06,1705
1998-06-07,2319
1998-06-08,2717
1998-06-09,3089
1998-06-10,4718
1998-06-11,6286
1998-06-12,5290
1998-06-13,4329
1998-06-14,3821
1998-06-15,3917
1998-06-16,4629
1998-06-17,3190
1998-06-18,5013
1998-06-19,5582
1998-06-20,3683
1998-06-21,2721
1998-06-22,3934
1998-06-23,3878
1998-06-24,3250
1998-06-25,4157
1998-06-26,5007
1998-06-27,4255
1998-06-28,3389
1998-06-29,4004
1998-06-30,5266
1998-07-01,3158
1998-07-02,2960
1998-07-03,1998
1998-07-04,1116
1998-07-05,1636
1998-07-06,2449
1998-07-07,3999
1998-07-08,2806
1998-07-09,2333
1998-07-10,3199
1998-07-11,1688
1998-07-12,2170
1998-07-13,2039
1998-07-14,2233
1998-07-15,2244
1998-07-16,3480
1998-07-17,4241
1998-07-18,1989
1998-07-19,3548
1998-07-20,3729
1998-07-21,3958
1998-07-22,3661
1998-07-23,4187
1998-07-24,3420
1998-07-25,1974
1998-07-26,2626
1998-07-27,2412
1998-07-28,1775
1998-07-29,2995
1998-07-30,3816
1998-07-31,3513
1998-08-01,1895
1998-08-02,1999
1998-08-03,2291
1998-08-04,4261
1998-08-05,4094
1998-08-06,4028
1998-08-07,5083
1998-08-08,2829
1998-08-09,3927
1998-08-10,4133
1998-08-11,3067
1998-08-12,2714
1998-08-13,2967
1998-08-14,4275
1998-08-15,2140
1998-08-16,3361
1998-08-17,4258
1998-08-18,4158
1998-08-19,2256
1998-08-20,2679
1998-08-21,2596
1998-08-22,2006
1998-08-23,2394
1998-08-24,4036
1998-08-25,3149
1998-08-26,2148
1998-08-27,1826
1998-08-28,2006
1998-08-29,895
1998-08-30,1918
1998-08-31,1723
1998-09-01,1559
1998-09-02,2008
1998-09-03,2089
1998-09-04,2505
1998-09-05,884
1998-09-06,762
1998-09-07,2552
1998-09-08,1999
1998-09-09,1680
1998-09-10,1375
1998-09-11,2409
1998-09-12,957
1998-09-13,1581
1998-09-14,1587
1998-09-15,2017
1998-09-16,1635
1998-09-17,2763
1998-09-18,2814
1998-09-19,1206
1998-09-20,2958
1998-09-21,2343
1998-09-22,1977
1998-09-23,1634
1998-09-24,2653
1998-09-25,3905
1998-09-26,1504
1998-09-27,2819
1998-09-28,1199
1998-09-29,1998
1998-09-30,2584
1998-10-01,2611
1998-10-02,3650
1998-10-03,2003
1998-10-04,4193
1998-10-05,4105
1998-10-06,3342
1998-10-07,2104
1998-10-08,2985
1998-10-09,3846
1998-10-10,1303
1998-10-11,1653
1998-10-12,1658
1998-10-13,1339
1998-10-14,1684
1998-10-15,2425
1998-10-16,3228
1998-10-17,3337
1998-10-18,3204
1998-10-19,2375
1998-10-20,2202
1998-10-21,2323
1998-10-22,2455
1998-10-23,2535
1998-10-24,1098
1998-10-25,2165
1998-10-26,1279
1998-10-27,1615
1998-10-28,1579
1998-10-29,2344
1998-10-30,3097
1998-10-31,1153
1998-11-01,2731
1998-11-02,1847
1998-11-03,1482
1998-11-04,1905
1998-11-05,2314
1998-11-06,2312
1998-11-07,1408
1998-11-08,3610
1998-11-09,3221
1998-11-10,4192
1998-11-11,3040
1998-11-12,3071
1998-11-13,2098
1998-11-14,1249
1998-11-15,2080
1998-11-16,2424
1998-11-17,2240
1998-11-18,1478
1998-11-19,2834
1998-11-20,3481
1998-11-21,1268
1998-11-22,1158
1998-11-23,2197
1998-11-24,2102
1998-11-25,1628
1998-11-26,845
1998-11-27,642
1998-11-28,1190
1998-11-29,2290
1998-11-30,3553
1998-12-01,2120
1998-12-02,2090
1998-12-03,2096
1998-12-04,2010
1998-12-05,2202
1998-12-06,4392
1998-12-07,2604
1998-12-08,3587
1998-12-09,1757
1998-12-10,2789
1998-12-11,2729
1998-12-12,1290
1998-12-13,2275
1998-12-14,1702
1998-12-15,1846
1998-12-16,2185
1998-12-17,3535
1998-12-18,4723
1998-12-19,3835
1998-12-20,4914
1998-12-21,5476
1998-12-22,6527
1998-12-23,7414
1998-12-24,6567
1998-12-25,2482
1998-12-26,3261
1998-12-27,4126
1998-12-28,5306
1998-12-29,6667
1998-12-30,5031
1998-12-31,2916
