DATE,num_of_departure_delays
1998-08-20,2062
1998-08-21,2234
1998-08-22,1726
1998-08-23,2083
1998-08-24,3176
1998-08-25,2411
1998-08-26,1453
1998-08-27,1365
1998-08-28,1663
1998-08-29,879
1998-08-30,1678
1998-08-31,1424
1998-09-01,1230
1998-09-02,1452
1998-09-03,1780
1998-09-04,2378
1998-09-05,930
1998-09-06,730
1998-09-07,2096
1998-09-08,1667
1998-09-09,1414
1998-09-10,1155
1998-09-11,2190
1998-09-12,927
1998-09-13,1513
1998-09-14,1271
1998-09-15,1535
1998-09-16,1302
1998-09-17,2258
1998-09-18,2519
1998-09-19,1075
1998-09-20,2453
1998-09-21,1747
1998-09-22,1269
1998-09-23,1254
1998-09-24,1909
1998-09-25,3329
1998-09-26,1304
1998-09-27,2370
1998-09-28,1016
1998-09-29,1438
1998-09-30,1818
1998-10-01,1927
1998-10-02,2969
1998-10-03,1543
1998-10-04,3119
1998-10-05,3204
1998-10-06,2490
1998-10-07,1518
1998-10-08,2288
1998-10-09,3369
1998-10-10,1202
1998-10-11,1530
1998-10-12,1428
1998-10-13,1114
1998-10-14,1281
1998-10-15,1809
1998-10-16,2541
1998-10-17,2500
1998-10-18,2904
1998-10-19,1829
1998-10-20,1379
1998-10-21,1602
1998-10-22,1891
1998-10-23,2243
1998-10-24,1021
1998-10-25,2010
1998-10-26,1080
1998-10-27,1084
1998-10-28,1208
1998-10-29,1734
1998-10-30,2433
1998-10-31,1050
1998-11-01,2413
1998-11-02,1625
1998-11-03,1087
1998-11-04,1361
1998-11-05,1703
1998-11-06,2112
1998-11-07,1143
1998-11-08,2948
1998-11-09,1977
1998-11-10,2895
1998-11-11,2338
1998-11-12,2166
1998-11-13,1706
1998-11-14,1066
1998-11-15,1859
1998-11-16,1921
1998-11-17,1593
1998-11-18,1129
1998-11-19,2140
1998-11-20,2931
1998-11-21,1208
1998-11-22,1026
1998-11-23,1641
1998-11-24,1670
1998-11-25,1356
1998-11-26,771
1998-11-27,625
1998-11-28,1231
1998-11-29,2089
1998-11-30,3097
1998-12-01,1722
1998-12-02,1765
1998-12-03,1604
1998-12-04,1638
1998-12-05,1781
1998-12-06,3575
1998-12-07,1767
1998-12-08,2475
1998-12-09,1260
1998-12-10,1972
1998-12-11,2078
1998-12-12,984
1998-12-13,1780
1998-12-14,1166
1998-12-15,1318
1998-12-16,1675
1998-12-17,2825
1998-12-18,3854
1998-12-19,3439
1998-12-20,4023
1998-12-21,4464
1998-12-22,5913
1998-12-23,6984
1998-12-24,6418
1998-12-25,2374
1998-12-26,2972
1998-12-27,3911
1998-12-28,5072
1998-12-29,6252
1998-12-30,4772
1998-12-31,2665
