DATE,num_of_departure_delays
1993-06-01,885
1993-06-02,693
1993-06-03,641
1993-06-04,1579
1993-06-05,860
1993-06-06,1236
1993-06-07,1585
1993-06-08,2308
1993-06-09,2660
1993-06-10,1970
1993-06-11,2176
1993-06-12,1120
1993-06-13,1051
1993-06-14,1294
1993-06-15,878
1993-06-16,963
1993-06-17,1713
1993-06-18,1795
1993-06-19,1401
1993-06-20,1411
1993-06-21,1767
1993-06-22,810
1993-06-23,941
1993-06-24,2480
1993-06-25,2454
1993-06-26,1574
1993-06-27,1031
1993-06-28,1689
1993-06-29,1163
1993-06-30,1521
1993-07-01,1165
1993-07-02,1470
1993-07-03,1030
1993-07-04,247
1993-07-05,943
1993-07-06,925
1993-07-07,1010
1993-07-08,1343
1993-07-09,1015
1993-07-10,1083
1993-07-11,1594
1993-07-12,842
1993-07-13,802
1993-07-14,1930
1993-07-15,1261
1993-07-16,1271
1993-07-17,1520
1993-07-18,1513
1993-07-19,1310
1993-07-20,988
1993-07-21,936
1993-07-22,909
1993-07-23,1166
1993-07-24,1047
1993-07-25,1910
1993-07-26,994
1993-07-27,951
1993-07-28,1260
1993-07-29,998
1993-07-30,1241
1993-07-31,1898
1993-08-01,1028
1993-08-02,1375
1993-08-03,1916
1993-08-04,1510
1993-08-05,1132
1993-08-06,2142
1993-08-07,2071
1993-08-08,1231
1993-08-09,1150
1993-08-10,900
1993-08-11,1104
1993-08-12,1848
1993-08-13,1653
1993-08-14,2545
1993-08-15,2728
1993-08-16,1785
1993-08-17,1690
1993-08-18,1273
1993-08-19,1334
1993-08-20,1662
1993-08-21,794
1993-08-22,819
1993-08-23,1136
1993-08-24,1072
1993-08-25,1064
1993-08-26,657
1993-08-27,1136
1993-08-28,1099
1993-08-29,2227
1993-08-30,1099
1993-08-31,1702
1993-09-01,636
1993-09-02,2912
1993-09-03,2187
1993-09-04,650
1993-09-05,386
1993-09-06,907
1993-09-07,1246
1993-09-08,1216
1993-09-09,971
1993-09-10,1172
1993-09-11,847
1993-09-12,1212
1993-09-13,2345
1993-09-14,1411
1993-09-15,762
1993-09-16,1084
1993-09-17,2317
1993-09-18,1352
1993-09-19,1298
1993-09-20,1188
1993-09-21,1216
1993-09-22,1523
1993-09-23,1394
1993-09-24,1518
1993-09-25,1084
1993-09-26,1540
1993-09-27,1919
1993-09-28,535
1993-09-29,625
1993-09-30,911
1993-10-01,865
1993-10-02,720
1993-10-03,1284
1993-10-04,933
1993-10-05,599
1993-10-06,871
1993-10-07,827
1993-10-08,1801
1993-10-09,1130
1993-10-10,809
1993-10-11,664
1993-10-12,1979
1993-10-13,683
1993-10-14,1079
1993-10-15,2770
1993-10-16,2596
1993-10-17,2443
1993-10-18,1704
1993-10-19,2158
1993-10-20,4536
1993-10-21,3044
1993-10-22,1399
1993-10-23,715
1993-10-24,916
1993-10-25,532
1993-10-26,635
1993-10-27,1331
1993-10-28,977
1993-10-29,2128
1993-10-30,1815
1993-10-31,1892
1993-11-01,1133
1993-11-02,1204
1993-11-03,854
1993-11-04,1399
1993-11-05,3129
1993-11-06,785
1993-11-07,893
1993-11-08,830
1993-11-09,1086
1993-11-10,1214
1993-11-11,1071
1993-11-12,1789
1993-11-13,769
1993-11-14,3964
1993-11-15,1134
1993-11-16,2259
1993-11-17,2011
1993-11-18,3412
1993-11-19,3630
1993-11-20,1737
1993-11-21,1117
1993-11-22,1055
1993-11-23,2153
1993-11-24,3109
1993-11-25,1144
1993-11-26,547
1993-11-27,1427
1993-11-28,3084
1993-11-29,2389
1993-11-30,1398
1993-12-01,817
1993-12-02,1933
1993-12-03,3351
1993-12-04,1254
1993-12-05,1841
1993-12-06,787
1993-12-07,811
1993-12-08,2150
1993-12-09,1106
1993-12-10,1697
1993-12-11,1140
1993-12-12,1519
1993-12-13,1398
1993-12-14,1625
1993-12-15,2456
1993-12-16,2118
1993-12-17,3330
1993-12-18,2559
1993-12-19,1657
1993-12-20,1575
1993-12-21,4016
1993-12-22,4891
1993-12-23,3907
1993-12-24,1713
1993-12-25,1042
1993-12-26,2128
1993-12-27,2073
1993-12-28,2926
1993-12-29,3211
1993-12-30,3159
1993-12-31,1120
